# Checking deviation from orthogonality of eigenvectors (dot product).
# Filename:           k1_l-1_b0.27_s0.9999/k1_l-1_b0.27_s0.9999_Check_Orthogonality.txt
# Program version:    Spectral_2.0
# Started in:         Fri Jan 30 15:09:24 2026
# Digits used:        15
# ================================================================================
# Level i,	Level j,	Error
# ================================================================================
80	86	0.00000000000000000000e+00
80	87	-1.88737914186276611872e-15
80	88	-3.16413562018169614021e-15
80	89	-2.05391259555653959978e-15
80	90	-3.35148575558719130640e-15
80	91	-2.83800760669805640646e-15
80	92	-2.42861286636752993218e-15
80	93	-2.13024042849951911194e-15
80	94	-1.33920652345409507689e-15
80	95	-1.30798150088651254919e-15
80	96	-6.93889390390722837765e-16
80	97	-4.02455846426619245904e-16
80	98	8.32667268468867405318e-17
80	99	-1.11022302462515654042e-16
80	100	-6.80011602582908381009e-16
81	82	-5.09592368302946852054e-14
81	83	-2.20379270388093573274e-14
81	84	-1.54876111935209337389e-14
81	85	-9.27036225562005711254e-15
81	86	-4.45476988630844061845e-15
81	87	-4.01761957036228523066e-15
81	88	-4.80171458150380203733e-15
81	89	-3.75394160201381055231e-15
81	90	-4.64212002171393578465e-15
81	91	-3.01147995429573711590e-15
81	92	-2.40085729075190101867e-15
81	93	-2.95596880306447928888e-15
81	94	-2.10942374678779742680e-15
81	95	-2.10942374678779742680e-15
81	96	-2.35922392732845764840e-16
81	97	1.63064006741819866875e-16
81	98	-4.57966997657877072925e-16
81	99	-1.08246744900952762691e-15
81	100	2.77555756156289135106e-16
82	83	-5.58580959264531884401e-14
82	84	-2.35089725464376897435e-14
82	85	-1.68476343986867505009e-14
82	86	-4.12170297892089365632e-15
82	87	-5.30131494258512248052e-15
82	88	-5.22845655659409658256e-15
82	89	-3.86496390447632620635e-15
82	90	-5.55111512312578270212e-15
82	91	-4.45823933326039423264e-15
82	92	-3.10862446895043831319e-15
82	93	-2.90045765183322146186e-15
82	94	-2.60902410786911787000e-15
82	95	-6.26235174827627361083e-16
82	96	-5.82867087928207183722e-16
82	97	-1.42247325030098181742e-15
82	98	-6.93889390390722837765e-16
82	99	-6.59194920871186695877e-16
82	100	-5.82867087928207183722e-16
83	84	-1.33920652345409507689e-14
83	85	-2.84980372633469869470e-14
83	86	-5.39845945723982367781e-15
83	87	-3.90312782094781596243e-15
83	88	-5.41927613895154536294e-15
83	89	-4.69763117294519361167e-15
83	90	-5.82520143233011822304e-15
83	91	-5.00988139862101888866e-15
83	92	-3.21964677141295396723e-15
83	93	-2.39391839684799379029e-15
83	94	-1.35655375821386314783e-15
83	95	-1.01307850997045534314e-15
83	96	-6.26235174827627361083e-16
83	97	-1.36696209906972399040e-15
83	98	-6.66133814775093924254e-16
83	99	6.38378239159465010744e-16
83	100	-6.66133814775093924254e-16
84	85	-7.86939957642118770309e-14
84	86	-1.54737334057131192822e-14
84	87	-8.93035645432860292203e-15
84	88	-8.29891710907304513967e-15
84	89	-8.55218673656565897545e-15
84	90	-6.90419943438769223576e-15
84	91	-8.30585600297695236804e-15
84	92	-3.79210551848530030838e-15
84	93	-2.06779038336435405654e-15
84	94	-2.42861286636752993218e-15
84	95	-1.41379963292109778195e-15
84	96	-1.71390679426508540928e-15
84	97	-1.30451205393455893500e-15
84	98	-9.43689570931383059360e-16
84	99	1.04083408558608425665e-16
84	100	1.16573417585641436744e-15
85	86	5.79050696281058208115e-15
85	87	-8.29197821516913791129e-15
85	88	-8.13238365537927165860e-15
85	89	-8.95811202994423183554e-15
85	90	-7.54257767354715724650e-15
85	91	-7.93982934954584607112e-15
85	92	-4.21884749357559485361e-15
85	93	-3.44863027024189250369e-15
85	94	-1.82145964977564744913e-15
85	95	-2.93168267440080398956e-15
85	96	-2.16493489801905525383e-15
85	97	-9.15933995315754145849e-16
85	98	-9.99200722162640886381e-16
85	99	2.01227923213309622952e-16
85	100	1.16573417585641436744e-15
86	87	-1.22957199977236086852e-14
86	88	-1.44780021305024320100e-14
86	89	-1.19453058555762936521e-14
86	90	-9.52363188311267094832e-15
86	91	-1.09079412169421630097e-14
86	92	-3.84414722276460452122e-15
86	93	-4.90579799006241046300e-15
86	94	-3.02882718905550518684e-15
86	95	-2.53790044535406877912e-15
86	96	-1.97064586870965285925e-15
86	97	-1.15185638804859991069e-15
86	98	-1.11022302462515654042e-15
86	99	5.06539254985227671568e-16
86	100	-7.21644966006351751275e-16
87	88	1.86621551545584907217e-14
87	89	2.59948312875124543098e-14
87	90	-1.28091981466127435851e-14
87	91	-1.09842690498851425218e-14
87	92	-5.01335084557297250285e-15
87	93	-6.00214322687975254667e-15
87	94	-3.45209971719384611788e-15
87	95	-2.86576318231368531997e-15
87	96	-2.53963516883004558622e-15
87	97	-1.03389519168217702827e-15
87	98	-2.08166817117216851329e-16
87	99	2.35922392732845764840e-16
87	100	-4.44089209850062616169e-16
88	89	5.21770127104304037857e-14
88	90	3.13481879343768810031e-14
88	91	-1.54633250648572584396e-14
88	92	-7.12624403931272354384e-15
88	93	-8.04911692853238491807e-15
88	94	-4.57273108267486350087e-15
88	95	-3.68455266297473826853e-15
88	96	-1.36696209906972399040e-15
88	97	-1.26981758441502279311e-15
88	98	-1.22124532708767219447e-15
88	99	-4.71844785465691529680e-16
88	100	2.49800180540660221595e-16
89	90	5.21457876878628212580e-15
89	91	3.23907567434389420669e-14
89	92	-1.60219060241217903240e-14
89	93	-1.31387956070483369331e-14
89	94	-8.16534340142283099340e-15
89	95	-5.95357096955240194802e-15
89	96	-4.03496680512205330160e-15
89	97	-1.92901250528620948899e-15
89	98	-9.12464548363800531661e-16
89	99	5.96744875736021640478e-16
89	100	-3.05311331771918048616e-16
90	91	2.39600006501916595880e-14
90	92	3.69444058678780606897e-14
90	93	-1.44016742975594524978e-14
90	94	-1.12930498286090141846e-14
90	95	-6.65916974340596823367e-15
90	96	-5.63438184997266944265e-15
90	97	-2.45636844198315884569e-15
90	98	-1.54737334057131192822e-15
90	99	2.91433543964103591861e-16
90	100	-1.11022302462515654042e-16
91	92	5.89805981832114412100e-14
91	93	4.63240557024846566492e-14
91	94	-1.17995890835942418562e-14
91	95	-1.02071129326475329435e-14
91	96	-6.73072708679001152632e-15
91	97	-3.14331893846997445507e-15
91	98	-1.91513471747839503223e-15
91	99	-5.55111512312578270212e-17
91	100	1.66533453693773481064e-16
92	93	7.07767178198537294520e-15
92	94	1.73125402902485348022e-14
92	95	-1.52742402059757864663e-14
92	96	-9.60342916300760407466e-15
92	97	-5.76622083414690678183e-15
92	98	-3.19189119579732505372e-15
92	99	-1.38777878078144567553e-17
92	100	-1.66533453693773481064e-16
93	94	1.74929515317501227400e-14
93	95	1.79578574233119070414e-14
93	96	-1.28091981466127435851e-14
93	97	-7.10542735760100185871e-15
93	98	-3.22311621836490758142e-15
93	99	-1.06858966120171317016e-15
93	100	3.88578058618804789148e-16
94	95	1.07969189144796473556e-14
94	96	1.45994327738208085066e-14
94	97	-6.39072128549855733581e-15
94	98	-4.29170587956662075158e-15
94	99	-9.36750677027475830982e-16
94	100	-3.88578058618804789148e-16
95	96	5.70203606553576491933e-15
95	97	1.30520594332494965784e-14
95	98	-4.32293090213420327927e-15
95	99	-1.25073562617927791507e-15
95	100	-4.51028103753969844547e-17
96	97	1.45335132817336898370e-14
96	98	1.14231540893072747167e-14
96	99	-4.23272528138340931037e-16
96	100	-1.60635393875452336943e-15
97	98	1.77531600531466438042e-14
97	99	7.33441085642994039517e-15
97	100	-9.36750677027475830982e-16
98	99	6.45664077758567600540e-15
98	100	1.90819582357448780385e-15
99	100	5.97698973647808884380e-15
